"Index","Open","High","Low","Close","Volume"
2055-06-30,16194,16222,16158,16198,28094
2055-07-01,16168,16174,16040,16082,32642
2055-07-02,16100,16126,16092,16114,12660
2055-07-03,16094,16146,16076,16144,15326
2055-07-04,16160,16170,16126,16148,11110
2055-07-05,16018,16086,16018,16042,20576
2055-07-06,16050,16112,16028,16098,33804
2055-07-07,16062,16114,16056,16062,20694
2055-07-08,16038,16058,16028,16042,13698
2055-07-09,16058,16066,16000,16006,28974
2055-07-10,16046,16320,16032,16154,40836
2055-07-11,16188,16194,16112,16168,17200
2055-07-12,16112,16132,16106,16122,11180
2055-07-13,16130,16210,16110,16166,5140
2055-07-14,16144,16194,16122,16138,6776
2055-07-15,16168,16186,16146,16156,2546
2055-07-16,16124,16142,16108,16116,11358
2055-07-17,16146,16276,16146,16268,32676
2055-07-18,16276,16316,16228,16294,24096
2055-07-19,16226,16238,16206,16224,13918
2055-07-20,16228,16270,16228,16238,9448
2055-07-21,16186,16214,16142,16150,21818
2055-07-22,16134,16156,16130,16138,8946
2055-07-23,16152,16160,16122,16126,8006
2055-07-24,16110,16110,15890,15984,47078
2055-07-25,16044,16050,16010,16022,23504
2055-07-26,16038,16060,16010,16042,10736
2055-07-27,16006,16018,16004,16008,4634
2055-07-28,15966,15984,15930,15938,24094
2055-07-29,15956,16038,15942,16014,23140
2055-07-30,15980,16008,15956,15972,16560
2055-07-31,15966,15992,15938,15958,16268
2055-08-01,15930,15972,15926,15944,18904
2055-08-02,15946,16004,15946,15974,18572
2055-08-03,15972,15978,15936,15952,15112
2055-08-04,15858,15910,15830,15908,42510
2055-08-05,15890,15914,15872,15882,16734
2055-08-06,15878,15890,15844,15850,12442
2055-08-07,15892,15956,15888,15914,18402
2055-08-08,15918,15938,15906,15922,11316
2055-08-09,15994,16060,15986,16040,41590
2055-08-10,15994,16020,15978,16002,17866
2055-08-11,15984,16020,15930,15974,39870
2055-08-12,16028,16270,16028,16220,81850
2055-08-13,16220,16240,16136,16190,42330
2055-08-14,16104,16134,16082,16102,20680
2055-08-15,16108,16120,16070,16100,18694
2055-08-16,16038,16058,15980,16022,34514
2055-08-17,16018,16042,15980,15992,23714
2055-08-18,16020,16090,16000,16040,28008
2055-08-19,16088,16128,16042,16072,23978
2055-08-20,16058,16094,16022,16060,20286
2055-08-21,16050,16100,16034,16078,18486
2055-08-22,16080,16170,16076,16162,20658
2055-08-23,16346,16520,16346,16506,87642
2055-08-24,16560,16578,16464,16522,149564
2055-08-25,16648,16716,16482,16528,61992
2055-08-26,16574,16646,16528,16578,35602
2055-08-27,16654,16720,16650,16660,31124
2055-08-28,16662,16766,16632,16736,30210
2055-08-29,16700,16796,16674,16788,33784
2055-08-30,16782,16920,16762,16882,33386
2055-08-31,17146,17260,17102,17198,59336
2055-09-01,17136,17170,17070,17088,32684
2055-09-02,17094,17136,16980,17028,32458
2055-09-03,16974,17080,16968,17026,22210
2055-09-04,16964,16992,16884,16912,28792
2055-09-05,16868,16914,16812,16844,35584
2055-09-06,16984,17034,16940,16988,31178
2055-09-07,17134,17148,17036,17118,45838
2055-09-08,17122,17186,17086,17142,39338
2055-09-09,17146,17162,16976,17004,45216
2055-09-10,17032,17166,17032,17106,35028
2055-09-11,17098,17098,16922,16986,43106
2055-09-12,16946,16968,16862,16952,39996
2055-09-13,16994,17030,16972,17002,24170
2055-09-14,16972,16998,16926,16928,9092
2055-09-15,16908,16920,16886,16898,3416
2055-09-16,16984,17158,16984,17106,62346
2055-09-17,17100,17118,17012,17046,24256
2055-09-18,17106,17220,17068,17212,30544
2055-09-19,17224,17290,17204,17238,39698
2055-09-20,17250,17336,17240,17290,25018
2055-09-21,17322,17356,17204,17214,35016
2055-09-22,17156,17156,16940,16956,70124
2055-09-23,17080,17090,17028,17046,31312
2055-09-24,17180,17200,17140,17170,30144
2055-09-25,17070,17150,17056,17104,24170
2055-09-26,17106,17158,17096,17140,20910
2055-09-27,17386,17452,17370,17408,46178
2055-09-28,17496,17574,17492,17544,40568
2055-09-29,17556,17612,17454,17554,34224
2055-09-30,17580,17630,17566,17588,19182
2055-10-01,17488,17560,17430,17542,28560
2055-10-02,17550,17610,17540,17604,23584
2055-10-03,17694,17714,17590,17634,29076
2055-10-04,17714,17748,17698,17734,20840
2055-10-05,17662,17712,17610,17652,42962
2055-10-06,17578,17588,17548,17562,36590
2055-10-07,17688,17746,17622,17664,35506
2055-10-08,17720,17840,17716,17836,40518
2055-10-09,17980,18048,17940,17994,38028
2055-10-10,18060,18134,18032,18092,30456
2055-10-11,18008,18080,17970,18054,37578
2055-10-12,18136,18214,18100,18188,40686
2055-10-13,18050,18120,18026,18102,37294
2055-10-14,18122,18144,18078,18090,23092
2055-10-15,18310,18310,17860,17932,74372
2055-10-16,17832,17904,17776,17834,52864
2055-10-17,17894,18044,17856,18006,37018
2055-10-18,18056,18080,17952,18020,28402
2055-10-19,18042,18060,17980,18044,22016
2055-10-20,18104,18180,18104,18138,22408
2055-10-21,18174,18188,18112,18118,21506
2055-10-22,18124,18192,18116,18182,19360
2055-10-23,18132,18188,18104,18122,31196
2055-10-24,18022,18022,17850,17896,58614
2055-10-25,17926,18014,17912,17942,34414
2055-10-26,17878,17948,17860,17906,23016
2055-10-27,17890,17918,17860,17872,28014
2055-10-28,17940,18068,17924,18058,40254
2055-10-29,18040,18040,17942,17954,28594
2055-10-30,17896,17952,17860,17932,29008
2055-10-31,17990,18182,17966,18048,81634
2055-11-01,18094,18128,18066,18074,28962
2055-11-02,18160,18194,18100,18128,41412
2055-11-03,18068,18140,18040,18090,26394
2055-11-04,18148,18324,18140,18280,59820
2055-11-05,18390,18448,18380,18444,52032
2055-11-06,18484,18676,18388,18578,65922
2055-11-07,18654,18716,18560,18634,43220
2055-11-08,18730,18730,18618,18672,39952
2055-11-09,18632,18670,18576,18646,40724
2055-11-10,18610,18658,18598,18652,44896
2055-11-11,18710,18726,18520,18542,50816
2055-11-12,18616,18672,18592,18642,38064
2055-11-13,18740,18858,18672,18796,26772
2055-11-14,18810,18822,18736,18792,32456
2055-11-15,18828,18860,18810,18842,41886
2055-11-16,18772,18870,18762,18846,17998
2055-11-17,18988,19022,18976,19006,10492
2055-11-18,18940,18992,18890,18926,45146
2055-11-19,18818,18826,18730,18792,42952
2055-11-20,18688,18778,18642,18678,38506
2055-11-21,18536,18536,18146,18222,107398
2055-11-22,17950,18080,17882,18034,80628
2055-11-23,18040,18126,17948,18036,60896
2055-11-24,18164,18386,18160,18348,61110
2055-11-25,18378,18458,18294,18380,48778
2055-11-26,18746,18874,18730,18870,81306
2055-11-27,18888,18908,18808,18838,32118
2055-11-28,18604,18820,18604,18810,59192
2055-11-29,18956,18998,18620,18698,61914
2055-11-30,18634,18820,18538,18614,56934
2055-12-01,18554,18690,18380,18426,49422
2055-12-02,18466,18570,18370,18380,44830
2055-12-03,18608,18700,18500,18556,58252
2055-12-04,18438,18462,18346,18404,60662
2055-12-05,18404,18430,18196,18204,60298
2055-12-06,18224,18284,18190,18270,44910
2055-12-07,18374,18506,18370,18500,54886
2055-12-08,18428,18668,18408,18638,56574
2055-12-09,18668,18674,18442,18490,41748
2055-12-10,18606,18624,18392,18586,55072
2055-12-11,18506,18564,18414,18422,38090
2055-12-12,18436,18502,18364,18486,42530
2055-12-13,18446,18478,18400,18472,29386
2055-12-14,18630,18834,18566,18832,94806
2055-12-15,18772,18792,18710,18740,44092
2055-12-16,18808,18834,18700,18760,27066
2055-12-17,18754,18864,18746,18850,41490
2055-12-18,18940,19070,18820,18870,71900
2055-12-19,18796,18932,18772,18778,41148
2055-12-20,19166,19166,18990,19102,58686
2055-12-21,19026,19216,19018,19168,52172
2055-12-22,19150,19212,19104,19162,36762
2055-12-23,19076,19100,19042,19078,26232
2055-12-24,19154,19210,19096,19200,34108
2055-12-25,19126,19164,19040,19150,38380
2055-12-26,19082,19110,19050,19064,26712
2055-12-27,19170,19178,19082,19094,32858
2055-12-28,19272,19328,19250,19322,47804
2055-12-29,19362,19434,19344,19426,46688
2055-12-30,19520,19640,19464,19636,47842
2055-12-31,19756,19808,19666,19698,52470
2056-01-01,19552,19838,19536,19786,71644
2056-01-02,19660,19786,19606,19660,44276
2056-01-03,19600,19750,18720,18850,129340
2056-01-04,19046,19146,18980,19136,68394
2056-01-05,19330,19420,19298,19382,51952
2056-01-06,19266,19314,19240,19298,32416
2056-01-07,19026,19090,18998,19070,40156
2056-01-08,19056,19210,19054,19166,36362
2056-01-09,19246,19306,19150,19272,33414
2056-01-10,19232,19276,19216,19256,16868
2056-01-11,19184,19206,19070,19094,39028
2056-01-12,18914,18932,18868,18884,51040
2056-01-13,18940,19174,18882,19154,62336
2056-01-14,19296,19310,19178,19214,37434
2056-01-15,19070,19074,18922,18940,28258
2056-01-16,19064,19208,18788,18976,49772
2056-01-17,18780,18870,18740,18814,24332
2056-01-18,18808,18812,18744,18754,5908
2056-01-19,18932,19000,18902,18914,31144
2056-01-20,18914,18960,18814,18876,45996
2056-01-21,19150,19232,19050,19226,52484
2056-01-22,19188,19210,19154,19170,25204
2056-01-23,19176,19288,19132,19146,57414
2056-01-24,18932,18970,18656,18772,102172
2056-01-25,18890,18906,18790,18868,60492
2056-01-26,18826,18954,18800,18896,34306
2056-01-27,18930,18940,18866,18926,23682
2056-01-28,18906,18928,18840,18908,27324
2056-01-29,19004,19110,18980,19078,59802
2056-01-30,19030,19056,19006,19042,19804
2056-01-31,19004,19038,18856,18860,50944
2056-02-01,18810,18924,18768,18912,42326
2056-02-02,18906,18988,18906,18950,27038
2056-02-03,19010,19036,18936,18950,25478
2056-02-04,18920,19010,18904,18952,26994
2056-02-05,19016,19110,19000,19082,53238
2056-02-06,19022,19094,18842,18884,67210
2056-02-07,18886,18890,18798,18872,35758
2056-02-08,18900,18930,18880,18894,25468
2056-02-09,18926,18926,18878,18894,15750
2056-02-10,18812,18828,18620,18648,111784
2056-02-11,18668,18744,18666,18682,48192
2056-02-12,18670,18670,18582,18640,48108
2056-02-13,18692,18738,18674,18688,36928
2056-02-14,18646,18674,18596,18646,33724
2056-02-15,18520,18550,18464,18474,63092
2056-02-16,18500,18546,18456,18508,44948
2056-02-17,18416,18484,18396,18432,40354
2056-02-18,18464,18548,18464,18496,41824
2056-02-19,18482,18492,18360,18422,50684
2056-02-20,18448,18570,18394,18524,63382
2056-02-21,18476,18506,18438,18454,27890
2056-02-22,18422,18516,18408,18508,41042
2056-02-23,18472,18620,18460,18578,77076
2056-02-24,18604,18696,18582,18596,52472
2056-02-25,18540,18558,18464,18498,34244
2056-02-26,18490,18540,18450,18496,39336
2056-02-27,18510,18556,18486,18546,22094
2056-02-28,18480,18522,18476,18520,24484
2056-02-29,18660,18760,18580,18672,95478
2056-03-01,18720,18838,18704,18814,59448
2056-03-02,18782,18962,18774,18952,80140
2056-03-03,18938,18956,18674,18752,67878
2056-03-04,18784,18834,18698,18742,46050
2056-03-05,18624,18728,18616,18724,44498
2056-03-06,18746,18746,18630,18638,49740
2056-03-07,18520,18552,18398,18406,92604
2056-03-08,18460,18506,18412,18438,48848
2056-03-09,18392,18480,18316,18406,69302
2056-03-10,18492,18534,18468,18502,39044
2056-03-11,18296,18336,18254,18312,46940
2056-03-12,18354,18388,18314,18332,44466
2056-03-13,18386,18448,18368,18390,42066
2056-03-14,18418,18440,18384,18390,37428
2056-03-15,18364,18496,18346,18440,60120
2056-03-16,18460,18560,18448,18540,34714
2056-03-17,18576,18636,18530,18620,30640
2056-03-18,18392,18460,18324,18376,37920
2056-03-19,18400,18408,18382,18404,14368
2056-03-20,18340,18386,18316,18332,16416
2056-03-21,18332,18372,18330,18356,11500
2056-03-22,18358,18366,18320,18330,29784
2056-03-23,18270,18304,18252,18262,35092
2056-03-24,18232,18328,18228,18290,32010
2056-03-25,18268,18268,18192,18196,49136
2056-03-26,18136,18154,18096,18136,49642
2056-03-27,18084,18094,18030,18038,34132
2056-03-28,17986,18180,17976,18164,56036
2056-03-29,18092,18176,18070,18148,21790
2056-03-30,18002,18004,17968,17986,17172
2056-03-31,18040,18052,17976,18002,14196
2056-04-01,17960,17974,17924,17936,16878
2056-04-02,17930,17938,17886,17926,16694
2056-04-03,17868,17874,17776,17804,37150
2056-04-04,17724,17860,17706,17792,60544
2056-04-05,17746,17844,17684,17756,41396
2056-04-06,17798,17830,17744,17784,35344
2056-04-07,17866,17954,17810,17902,54862
2056-04-08,17868,17880,17820,17848,66480
2056-04-09,17778,17836,17764,17796,30764
2056-04-10,17784,17848,17776,17842,26360
2056-04-11,17846,17942,17808,17930,40318
2056-04-12,18004,18080,17944,18050,72894
2056-04-13,18046,18068,17980,18000,21562
2056-04-14,18100,18114,18026,18092,33484
2056-04-15,18138,18144,17962,17988,51834
2056-04-16,17950,17996,17932,17984,38010
2056-04-17,18220,18236,17946,17950,77172
2056-04-18,17880,17946,17862,17944,40714
2056-04-19,18004,18060,17956,18030,54614
2056-04-20,18136,18224,18112,18214,80372
2056-04-21,18298,18450,18236,18380,112634
2056-04-22,18270,18494,18130,18190,96104
2056-04-23,18372,18474,18320,18432,80544
2056-04-24,18546,18620,18494,18570,84712
2056-04-25,18514,18570,18498,18566,39564
2056-04-26,18516,18558,18464,18516,38320
2056-04-27,18500,18560,18264,18324,96394
2056-04-28,18398,18458,18350,18410,65196
2056-04-29,18420,18468,18366,18418,40286
2056-04-30,18556,18590,18452,18464,62052
2056-05-01,18468,18516,18394,18492,39884
2056-05-02,18512,18680,18486,18652,45192
2056-05-03,19220,19800,19052,19560,151112
2056-05-04,19480,19538,19250,19402,111838
2056-05-05,19316,19400,19204,19290,65144
2056-05-06,19280,19352,19160,19186,51136
2056-05-07,19110,19246,19104,19190,42902
2056-05-08,18944,19044,18926,18950,67000
2056-05-09,18938,19002,18868,18956,44734
2056-05-10,18922,19086,18894,19026,43888
2056-05-11,19070,19194,19038,19104,42780
2056-05-12,19190,19236,19124,19130,44916
2056-05-13,19166,19170,19064,19138,37394
2056-05-14,19390,19408,19166,19208,59012
2056-05-15,19236,19354,19204,19296,48648
2056-05-16,19000,19070,18900,18978,74694
2056-05-17,18970,18970,18892,18918,107142
2056-05-18,19004,19020,18968,18984,22922
2056-05-19,18988,19000,18860,18886,20618
2056-05-20,18930,19034,18868,19016,30774
2056-05-21,19026,19068,19010,19034,16878
2056-05-22,18910,18954,18896,18902,4734
2056-05-23,18882,18960,18812,18912,43968
2056-05-24,18920,18982,18900,18932,27548
2056-05-25,18996,19016,18950,18964,27248
2056-05-26,18926,18934,18880,18904,29128
2056-05-27,18874,18920,18854,18918,26854
2056-05-28,18886,18916,18840,18868,34298
2056-05-29,18830,19230,18820,19178,70796
2056-05-30,19140,19190,19102,19146,37438
2056-05-31,19150,19290,19138,19272,35160
2056-06-01,19384,19452,19296,19368,48348
2056-06-02,19450,19522,19368,19516,40238
2056-06-03,19464,19650,19438,19642,37850
2056-06-04,19330,19472,19308,19468,39464
2056-06-05,19438,19458,19140,19208,58094
2056-06-06,19162,19224,19080,19202,46730
2056-06-07,19238,19280,19082,19140,55304
2056-06-08,19076,19160,19020,19060,49544
2056-06-09,19430,19458,19352,19452,72988
2056-06-10,19350,19446,19330,19382,41084
2056-06-11,19320,19418,19308,19414,38364
2056-06-12,19240,19308,19214,19260,48594
2056-06-13,19308,19384,19284,19376,27202
2056-06-14,19376,19476,19334,19458,39796
2056-06-15,19488,19516,19404,19442,38244
2056-06-16,19404,19456,19380,19442,23930
2056-06-17,19490,19494,19290,19362,63720
2056-06-18,19294,19434,19264,19426,45900
2056-06-19,19454,19490,19374,19438,33134
2056-06-20,19446,19506,19436,19502,32010
2056-06-21,19630,19792,19596,19784,74670
2056-06-22,19872,19912,19600,19740,62996
2056-06-23,19664,19736,19652,19700,28974
2056-06-24,19784,19866,19712,19838,43766
2056-06-25,19794,19794,19562,19678,53870
2056-06-26,19504,19538,19462,19496,44674
2056-06-27,19476,19584,19400,19576,45312
2056-06-28,19520,19548,19458,19524,54850
2056-06-29,19310,19350,19120,19148,95890
2056-06-30,19180,19250,19180,19194,53932
2056-07-01,19158,19244,19112,19210,58068
2056-07-02,19094,19148,19074,19078,40566
2056-07-03,19176,19210,19104,19110,32176
2056-07-04,19116,19228,19110,19142,36642
2056-07-05,19296,19386,19274,19354,57270
2056-07-06,19194,19286,19192,19244,36872
2056-07-07,19196,19230,19162,19196,32568
2056-07-08,19214,19262,19076,19126,73706
2056-07-09,19114,19194,19114,19188,33548
2056-07-10,19192,19204,19108,19124,35416
2056-07-11,19136,19200,19106,19192,34736
2056-07-12,19154,19166,19090,19098,32746
2056-07-13,19136,19146,19098,19140,33334
2056-07-14,19116,19130,19040,19074,49008
2056-07-15,19010,19060,18970,19000,66134
2056-07-16,19002,19010,18972,19002,70422
2056-07-17,19030,19280,19012,19210,43484
2056-07-18,19212,19300,19180,19240,24086
2056-07-19,19232,19252,19134,19242,16406
2056-07-20,19236,19330,19218,19296,21700
2056-07-21,19332,19412,19166,19410,7692
2056-07-22,19596,19660,19576,19588,45552
2056-07-23,19600,19620,19572,19616,26178
2056-07-24,19490,19518,19442,19496,39712
2056-07-25,19464,19600,19410,19558,48414
2056-07-26,19710,19768,19670,19760,51788
2056-07-27,19718,20180,19696,20128,101478
2056-07-28,19964,20030,19880,19966,74580
2056-07-29,19904,19966,19850,19890,38188
2056-07-30,20044,20088,19740,20032,74102
2056-07-31,20090,20186,20020,20032,38228
2056-08-01,19986,20148,19976,20130,42978
2056-08-02,20314,20418,20230,20412,66234
2056-08-03,20320,20454,20300,20422,56436
2056-08-04,20222,20466,20196,20408,48864
2056-08-05,20346,20374,20312,20340,32856
2056-08-06,20496,20556,20300,20354,55088
2056-08-07,20294,20394,20224,20358,46580
2056-08-08,20360,20558,20296,20484,63166
2056-08-09,20540,20740,20524,20582,100430
2056-08-10,20646,20816,20630,20656,63818
2056-08-11,20590,20664,20450,20462,55924
