"Index","Open","High","Low","Close","Volume"
2052-02-21,1006,1035.2,1004.8,1029.6,189676
2052-02-22,1050,1056,1036.6,1039.2,197116
2052-02-23,1041.2,1047.6,1034,1034.4,182824
2052-02-24,1030.8,1053.6,1028,1051.4,178424
2052-02-25,1045.6,1051.6,958,963,244224
2052-02-26,976,994.4,961.2,990.8,219240
2052-02-27,988,990.2,961.6,985.4,247016
2052-02-28,979.4,1002.4,963.6,985,246240
2052-02-29,986,992.4,976,989.8,140408
2052-03-01,1028,1032,1004.8,1006,200776
2052-03-02,1012,1017.2,1001.6,1009.6,152636
2052-03-03,1002,1019.4,992.8,997,241460
2052-03-04,988.8,997.6,964,973.6,236828
2052-03-05,976.4,981.8,960,978.4,219956
2052-03-06,983.2,993,977.2,992.4,138456
2052-03-07,994.4,1016,990,1010.6,197092
2052-03-08,1008,1012,997,1001.6,168868
2052-03-09,1004,1016.8,994.4,999.4,212012
2052-03-10,1008.8,1019.6,1004,1017.2,161284
2052-03-11,1022.8,1031.6,1011.2,1028.2,153424
2052-03-12,1035.2,1036.4,1020.8,1025.4,160896
2052-03-13,1025.4,1028.8,1011.6,1023.4,190972
2052-03-14,1023,1033.2,1002.2,1012.4,217684
2052-03-15,1012.4,1016.6,1000.8,1012,188628
2052-03-16,1012.8,1019.6,1000.4,1002.8,134268
2052-03-17,992,1005,992,999.8,166688
2052-03-18,1001,1021,994.8,1019.6,170032
2052-03-19,1018,1032.8,1014.4,1031.8,191152
2052-03-20,1030.4,1035.2,1021.6,1029,146792
2052-03-21,1027.6,1038.8,1024,1035.2,151344
2052-03-22,1031.6,1049.6,1028.4,1048.4,164120
2052-03-23,1048.4,1050,1033,1039.4,204220
2052-03-24,1038,1043,1028.8,1033.2,170416
2052-03-25,1034,1052.4,1030.4,1051.8,147632
2052-03-26,1051.4,1069.2,1046.8,1067.4,198776
2052-03-27,1067,1068.8,1053,1062,236924
2052-03-28,1059.2,1070,1056.4,1060.8,190108
2052-03-29,1059.2,1075.6,1044,1051.4,236352
2052-03-30,1052.8,1056,1047.6,1053.4,136652
2052-03-31,1058,1072.4,1056.4,1069.2,151252
2052-04-01,1072,1074.4,1061.2,1070.6,211944
2052-04-02,1078,1078.8,1067.6,1073.4,175748
2052-04-03,1072,1075.8,1066.8,1073.8,135732
2052-04-04,1070.8,1076.8,1058.2,1068.8,177632
2052-04-05,1066.8,1073.8,1063.4,1073.2,140188
2052-04-06,1073.2,1083.2,1072.6,1076.4,197920
2052-04-07,1077.6,1084.4,1073.6,1078.6,172164
2052-04-08,1076.4,1078.6,1051.6,1051.6,83560
2052-04-09,1056.8,1062.4,1043,1062,55936
2052-04-10,1060,1069,1057.6,1065.6,38544
2052-04-11,1067.2,1067.2,1060,1064,33444
2052-04-12,1062,1078,1058.8,1075.2,32892
2052-04-13,1078,1084.8,1075.2,1082.6,40912
2052-04-14,1091.4,1097.8,1082.4,1089.2,163824
2052-04-15,1079.6,1086,1074,1082.4,153192
2052-04-16,1084.8,1085.8,1075.6,1082.6,145452
2052-04-17,1083.6,1088,1075.6,1081.6,139840
2052-04-18,1068.8,1069.2,1051.2,1056.4,204420
2052-04-19,1054,1056.8,1030,1031,213432
2052-04-20,1029.6,1040,1028.4,1039.6,190172
2052-04-21,1044.4,1047.4,1039.4,1039.8,168720
2052-04-22,1042.4,1052,1029.6,1033,200344
2052-04-23,1031.2,1042,1025.4,1036.2,173564
2052-04-24,1031,1041.6,1022.4,1027.8,206564
2052-04-25,1030.4,1039.6,1025.2,1038,198192
2052-04-26,1040.8,1070.4,1034,1069.6,274440
2052-04-27,1072,1075,1065.8,1070.4,186380
2052-04-28,1072,1087.8,1067.6,1079.6,151460
2052-04-29,1083.2,1088,1079,1084.8,189316
2052-04-30,1083.6,1094.8,1083,1090.2,167500
2052-05-01,1090.6,1092.2,1079.6,1088.4,195832
2052-05-02,1068,1073.6,1028.8,1033.6,260456
2052-05-03,1039,1041.6,1023.4,1035.2,225608
2052-05-04,1032,1043.2,1031.4,1037,153888
2052-05-05,1042,1053.6,1028.6,1029.2,205284
2052-05-06,1030.6,1035.6,1024.4,1031.6,197232
2052-05-07,1031.6,1047.2,1016.4,1024.8,259864
2052-05-08,1030.4,1048.8,1030,1047.4,205508
2052-05-09,1047.8,1057,1045.8,1055.4,157756
2052-05-10,1055,1064.4,1050.4,1059.2,170828
2052-05-11,1058.8,1062.8,1053.2,1056,147020
2052-05-12,1051.2,1055.6,1048,1053.6,141820
2052-05-13,1053.6,1054.4,1039.6,1044,146412
2052-05-14,1048,1049.6,1040,1046.8,127500
2052-05-15,1050.8,1057,1049,1050.8,74188
2052-05-16,1052,1053.6,1038.4,1039.4,137368
2052-05-17,1038.4,1040,1032.6,1037.4,144692
2052-05-18,1036,1043.8,1027.2,1032.6,133892
2052-05-19,1031.6,1034.4,1021.2,1028.4,142416
2052-05-20,1032.4,1036.4,1022,1034.4,160504
2052-05-21,1023.2,1025,1007.2,1013.6,219512
