"Index","Open","High","Low","Close","Volume"
2052-02-21,38.36,39.36,38.36,39,62844
2052-02-22,38.4,39.28,38.24,38.92,46280
2052-02-23,37.8,38.4,36.64,36.72,102304
2052-02-24,36.84,37.76,36.84,37.16,55536
2052-02-25,37.52,38.44,37.32,38.36,54500
2052-02-26,38.64,39.24,36.96,37.4,89548
2052-02-27,36.48,38.4,36.48,36.88,85820
2052-02-28,36.72,37.2,36.24,37.08,54616
2052-02-29,37.64,37.88,36.92,37.8,45784
2052-03-01,37.52,38.92,37.32,38.2,84880
2052-03-02,37.88,38.4,37.72,37.8,43828
2052-03-03,38.08,40.8,38.08,40.72,109636
2052-03-04,41,41.4,40.28,40.52,64360
2052-03-05,40.24,40.8,39.88,40.28,51704
2052-03-06,39.88,41.68,39.4,41.6,74500
2052-03-07,41.2,43.32,41.2,42.08,74324
2052-03-08,41.12,41.88,40.6,41.52,57028
2052-03-09,40.84,42.32,40.8,41.68,79980
2052-03-10,41.68,42.16,39.76,39.92,74592
2052-03-11,39.68,40.72,38.2,38.56,76404
2052-03-12,38.64,38.96,34.8,35.76,105508
2052-03-13,35.4,35.72,34.08,35.04,88852
2052-03-14,35.6,36,34.8,34.84,44820
2052-03-15,33.88,36,33.64,35.92,83972
2052-03-16,35.68,36.36,35.16,35.16,37344
2052-03-17,34.2,34.6,31.8,32.6,78272
2052-03-18,31.88,33.52,31.88,32.76,49816
2052-03-19,33.52,34.8,33.52,33.76,43268
2052-03-20,33.56,35.04,33.56,34.48,34556
2052-03-21,35.12,35.56,33.68,33.96,67416
2052-03-22,34.12,34.84,33.84,34.8,24604
2052-03-23,34.6,35.04,34.44,34.52,22652
2052-03-24,34.72,35.52,34.6,35.2,21700
2052-03-25,34.96,35.4,34.08,34.8,26988
2052-03-26,34.76,35.44,34.2,35.08,30200
2052-03-27,35.08,35.56,33.32,33.8,36076
2052-03-28,33.2,33.88,32.72,32.8,25124
2052-03-29,32.8,32.8,30.72,31.2,37232
2052-03-30,30.68,31.44,30.24,30.56,40452
2052-03-31,31,32,30.4,31.96,35492
2052-04-01,32.16,32.48,31.92,32.28,31812
2052-04-02,32.6,33.2,32.52,33.2,34504
2052-04-03,33.12,33.32,32.2,32.52,31780
2052-04-04,32.8,34.12,32.8,33.72,45952
2052-04-05,33.92,34.12,33.32,33.8,22896
2052-04-06,34.2,34.44,33.52,33.6,25980
2052-04-07,33.2,33.76,33,33.72,27980
2052-04-08,33.48,33.68,33.32,33.56,25160
2052-04-09,33.16,33.88,32.84,33.76,25692
2052-04-10,33.56,33.76,33,33.04,16368
2052-04-11,32.84,33.08,32.68,32.76,23144
2052-04-12,32.64,34.56,32.64,34.52,53944
2052-04-13,34.32,35.36,34.08,35.24,55824
2052-04-14,34.8,35.4,34.4,35.2,32584
2052-04-15,34.8,35.08,34.48,34.72,17960
2052-04-16,34.36,36.36,34.36,36.32,65444
2052-04-17,36,36.48,35.44,35.48,33996
2052-04-18,36,36.32,34.92,35.28,43448
2052-04-19,35.12,35.84,34.92,35.6,27404
2052-04-20,35.64,36.64,35.24,36.56,31052
2052-04-21,36.2,36.88,35.96,35.96,31848
2052-04-22,36.16,36.32,35.48,36.16,21324
2052-04-23,35.92,36.12,35.48,35.52,15352
2052-04-24,35.8,36.08,33.88,34.04,39236
2052-04-25,34.4,34.52,34.12,34.28,26076
2052-04-26,33.8,34.68,33.8,34.2,30984
2052-04-27,34.48,34.56,34,34.24,26364
2052-04-28,34.6,35.36,34.6,34.8,56596
2052-04-29,35,35.08,34.44,34.6,22584
2052-04-30,34.88,35.08,34.56,34.96,31324
