"Index","Open","High","Low","Close","Volume"
2052-07-10,5.0064,5.0082,4.9842,4.9878,24924
2052-07-11,4.9656,4.9758,4.911,4.9146,103458
2052-07-12,4.935,4.959,4.9188,4.9554,77376
2052-07-13,4.9368,4.9698,4.935,4.9674,32430
2052-07-14,4.9578,4.959,4.947,4.953,28224
2052-07-15,4.9464,4.9554,4.9416,4.9452,25242
2052-07-16,4.95,4.9662,4.9488,4.959,16230
2052-07-17,4.9704,4.9704,4.9596,4.9644,13776
2052-07-18,4.9716,4.9902,4.968,4.9824,32490
2052-07-19,4.9716,4.9776,4.9632,4.9692,22782
2052-07-20,4.968,4.974,4.9602,4.9674,19182
2052-07-21,4.95,4.953,4.9428,4.9464,28482
2052-07-22,4.944,4.947,4.9218,4.9278,41220
2052-07-23,4.902,4.9026,4.8708,4.8738,95562
2052-07-24,4.8972,4.9128,4.887,4.9092,68250
2052-07-25,4.9038,4.9164,4.899,4.905,26262
2052-07-26,4.9056,4.9104,4.8918,4.8972,25176
2052-07-27,4.905,4.911,4.878,4.8822,42966
2052-07-28,4.8672,4.8756,4.8588,4.8672,35862
2052-07-29,4.8732,4.8816,4.8666,4.8744,19830
2052-07-30,4.8984,4.902,4.8816,4.8822,21252
2052-07-31,4.8738,4.8828,4.8678,4.881,17922
2052-08-01,4.866,4.8762,4.8654,4.8702,11892
2052-08-02,4.8738,4.8804,4.8576,4.8594,23034
2052-08-03,4.8612,4.866,4.8462,4.848,27966
2052-08-04,4.8498,4.8528,4.8372,4.8378,18138
2052-08-05,4.8432,4.8432,4.833,4.8354,18432
2052-08-06,4.8372,4.851,4.8348,4.8498,23046
2052-08-07,4.8438,4.8438,4.8306,4.839,18204
2052-08-08,4.842,4.8522,4.8402,4.8498,17130
2052-08-09,4.8456,4.8522,4.8438,4.8516,14106
2052-08-10,4.8612,4.8642,4.854,4.8576,17622
2052-08-11,4.8408,4.845,4.8366,4.8414,16200
2052-08-12,4.8384,4.842,4.833,4.8342,13056
2052-08-13,4.8414,4.8492,4.8336,4.8366,21492
2052-08-14,4.842,4.8462,4.8396,4.8456,7704
2052-08-15,4.8492,4.8906,4.8474,4.8864,16710
2052-08-16,4.8978,4.9116,4.8858,4.899,10344
2052-08-17,4.9026,4.9092,4.8966,4.9032,8532
2052-08-18,4.9062,4.9092,4.9026,4.9068,5952
2052-08-19,4.9098,4.923,4.9098,4.9176,3078
